code_set	concept_code	concept_name	vocabulary_id	domain_id
disability_hearing_01_base	717183001	Keratoderma hereditarium mutilans with ichthyosis syndrome	SNOMED	Condition
disability_hearing_01_base	717766000	Alport syndrome autosomal dominant	SNOMED	Condition
disability_hearing_01_base	718574003	Abruzzo Erickson syndrome	SNOMED	Condition
disability_hearing_01_base	718763005	Spondyloepiphyseal dysplasia MacDermot type	SNOMED	Condition
disability_hearing_01_base	719272007	Progressive sensorineural hearing loss and hypertrophic cardiomyopathy syndrome	SNOMED	Condition
disability_hearing_01_base	719800009	DOORS syndrome	SNOMED	Condition
disability_hearing_01_base	720519003	Atherosclerosis, deafness, diabetes, epilepsy, nephropathy syndrome	SNOMED	Condition
disability_hearing_01_base	720567008	Bosley Salih Alorainy syndrome	SNOMED	Condition
disability_hearing_01_base	721085000	Deafness, enamel hypoplasia, nail defect syndrome	SNOMED	Condition
disability_hearing_01_base	721087008	Deafness and intellectual disability Martin Probst type syndrome	SNOMED	Condition
disability_hearing_01_base	723993005	Sensorineural deafness with dilated cardiomyopathy syndrome	SNOMED	Condition
disability_hearing_01_base	724173009	Maternally inherited cardiomyopathy and hearing loss syndrome	SNOMED	Condition
disability_hearing_01_base	724282009	Hypoparathyroidism, deafness, renal disease syndrome	SNOMED	Condition
disability_hearing_01_base	726106004	X-linked diffuse leiomyomatosis with Alport syndrome	SNOMED	Condition
disability_hearing_01_base	73119000	Retinitis pigmentosa-deafness-ataxia syndrome	SNOMED	Condition
disability_hearing_01_base	732953008	Ectodermal dysplasia and sensorineural deafness syndrome	SNOMED	Condition
disability_hearing_01_base	733029008	Autosomal dominant spastic paraplegia type 29	SNOMED	Condition
disability_hearing_01_base	733071009	Deafness, small bowel diverticulosis, neuropathy syndrome	SNOMED	Condition
disability_hearing_01_base	73310008	Air conduction deafness	SNOMED	Condition
disability_hearing_01_base	737344003	Congenital conductive hearing loss	SNOMED	Condition
disability_hearing_01_base	763279007	Facial dysmorphism, conductive hearing loss, heart defect syndrome	SNOMED	Condition
disability_hearing_01_base	764097002	Postlingual non-syndromic genetic deafness	SNOMED	Condition
disability_hearing_01_base	766870005	Epiphyseal dysplasia, hearing loss, dysmorphism syndrome	SNOMED	Condition
disability_hearing_01_base	770414008	Alport syndrome	SNOMED	Condition
disability_hearing_01_base	770751003	Severe motor and intellectual disabilities, sensorineural deafness, dystonia syndrome	SNOMED	Condition
disability_hearing_01_base	770944002	Oculootodental syndrome	SNOMED	Condition
disability_hearing_01_base	771308008	Non-acquired combined pituitary hormone deficiency, sensorineural hearing loss, spine abnormalities syndrome	SNOMED	Condition
disability_hearing_01_base	773398005	Congenital cataract, progressive muscular hypotonia, hearing loss, developmental delay syndrome	SNOMED	Condition
disability_hearing_01_base	773406003	Mandibular hypoplasia, deafness, progeroid syndrome	SNOMED	Condition
disability_hearing_01_base	773610007	Chudley McCullough syndrome	SNOMED	Condition
disability_hearing_01_base	773647007	Nephrotic syndrome, deafness, pretibial epidermolysis bullosa syndrome	SNOMED	Condition
disability_hearing_01_base	773648002	Congenital cataract, hearing loss, severe developmental delay syndrome	SNOMED	Condition
disability_hearing_01_base	773665006	Hypogonadotropic hypogonadism, severe microcephaly, sensorineural hearing loss, dysmorphism syndrome	SNOMED	Condition
disability_hearing_01_base	773735007	Deafness with onychodystrophy syndrome	SNOMED	Condition
disability_hearing_01_base	77507001	Mixed conductive AND sensorineural hearing loss	SNOMED	Condition
disability_hearing_01_base	777998000	Temtamy preaxial brachydactyly syndrome	SNOMED	Condition
disability_hearing_01_base	782690007	Gemignani syndrome	SNOMED	Condition
disability_hearing_01_base	782752005	Peripheral neuropathy, myopathy, hoarseness, hearing loss syndrome	SNOMED	Condition
disability_hearing_01_base	782942003	Renal caliceal diverticuli and deafness syndrome	SNOMED	Condition
disability_hearing_01_base	783097004	Stickler syndrome type 3	SNOMED	Condition
disability_hearing_01_base	783555001	Hypotrichosis and deafness syndrome	SNOMED	Condition
disability_hearing_01_base	783614008	Familial steroid-resistant nephrotic syndrome with sensorineural deafness	SNOMED	Condition
disability_hearing_01_base	783742004	Conductive deafness, malformed external ear syndrome	SNOMED	Condition
disability_hearing_01_base	788873009	Auditory synaptopathy	SNOMED	Condition
disability_hearing_01_base	79665007	Wildervanck syndrome	SNOMED	Condition
disability_hearing_01_base	860801000000109	Moderate sensorineural hearing loss	SNOMED	Condition
disability_hearing_01_base	860811000000106	Severe sensorineural hearing loss	SNOMED	Condition
disability_hearing_01_base	860851000000105	Mild sensorineural hearing loss	SNOMED	Condition
disability_hearing_01_base	877191000000104	Bilateral profound sensorineural hearing loss	SNOMED	Condition
disability_hearing_01_base	877211000000100	Bilateral congenital sensorineural hearing loss	SNOMED	Condition
disability_hearing_01_base	898061000000101	Bilateral severe sensorineural hearing loss	SNOMED	Condition
disability_hearing_01_base	898071000000108	Bilateral moderate sensorineural hearing loss	SNOMED	Condition
disability_hearing_01_base	898081000000105	Bilateral mild sensorineural hearing loss	SNOMED	Condition
disability_hearing_01_base	93466004	Gonadal dysgenesis with auditory dysfunction, autosomal recessive inheritance	SNOMED	Condition
disability_hearing_01_base	95820000	Bilateral hearing loss	SNOMED	Condition
disability_hearing_01_base	237612000	Photomyoclonus, diabetes mellitus, deafness, nephropathy and cerebral dysfunction	SNOMED	Condition
disability_hearing_01_base	237918004	Waardenburg syndrome type 3	SNOMED	Condition
disability_hearing_01_base	240554006	Hutchinson's triad	SNOMED	Condition
