code_set	concept_code	concept_name	vocabulary_id	domain_id
frailty_diagnosis_01_base	L89.156	Pressure-induced deep tissue damage of sacral region	ICD10CM	Condition
frailty_diagnosis_01_base	L89.201	Pressure ulcer of unspecified hip, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.203	Pressure ulcer of unspecified hip, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.206	Pressure-induced deep tissue damage of unspecified hip	ICD10CM	Condition
frailty_diagnosis_01_base	L89.210	Pressure ulcer of right hip, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.212	Pressure ulcer of right hip, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.214	Pressure ulcer of right hip, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.219	Pressure ulcer of right hip, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.221	Pressure ulcer of left hip, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.223	Pressure ulcer of left hip, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.226	Pressure-induced deep tissue damage of left hip	ICD10CM	Condition
frailty_diagnosis_01_base	L89.300	Pressure ulcer of unspecified buttock, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.302	Pressure ulcer of unspecified buttock, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.304	Pressure ulcer of unspecified buttock, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.309	Pressure ulcer of unspecified buttock, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.311	Pressure ulcer of right buttock, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.313	Pressure ulcer of right buttock, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.316	Pressure-induced deep tissue damage of right buttock	ICD10CM	Condition
frailty_diagnosis_01_base	L89.320	Pressure ulcer of left buttock, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.322	Pressure ulcer of left buttock, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.324	Pressure ulcer of left buttock, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.329	Pressure ulcer of left buttock, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.41	Pressure ulcer of contiguous site of back, buttock and hip, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.43	Pressure ulcer of contiguous site of back, buttock and hip, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.45	Pressure ulcer of contiguous site of back, buttock and hip, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.500	Pressure ulcer of unspecified ankle, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.502	Pressure ulcer of unspecified ankle, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.504	Pressure ulcer of unspecified ankle, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.509	Pressure ulcer of unspecified ankle, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.511	Pressure ulcer of right ankle, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.513	Pressure ulcer of right ankle, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.516	Pressure-induced deep tissue damage of right ankle	ICD10CM	Condition
frailty_diagnosis_01_base	L89.520	Pressure ulcer of left ankle, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.522	Pressure ulcer of left ankle, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.524	Pressure ulcer of left ankle, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.601	Pressure ulcer of unspecified heel, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.603	Pressure ulcer of unspecified heel, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.606	Pressure-induced deep tissue damage of unspecified heel	ICD10CM	Condition
frailty_diagnosis_01_base	L89.610	Pressure ulcer of right heel, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.612	Pressure ulcer of right heel, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.614	Pressure ulcer of right heel, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.619	Pressure ulcer of right heel, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.621	Pressure ulcer of left heel, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.623	Pressure ulcer of left heel, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.626	Pressure-induced deep tissue damage of left heel	ICD10CM	Condition
frailty_diagnosis_01_base	L89.810	Pressure ulcer of head, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.812	Pressure ulcer of head, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.814	Pressure ulcer of head, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.819	Pressure ulcer of head, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.891	Pressure ulcer of other site, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.893	Pressure ulcer of other site, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.896	Pressure-induced deep tissue damage of other site	ICD10CM	Condition
frailty_diagnosis_01_base	L89.90	Pressure ulcer of unspecified site, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.92	Pressure ulcer of unspecified site, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.94	Pressure ulcer of unspecified site, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.96	Pressure-induced deep tissue damage of unspecified site	ICD10CM	Condition
frailty_diagnosis_01_base	M62.81	Muscle weakness (generalized)	ICD10CM	Condition
frailty_diagnosis_01_base	R29.6	Repeated falls	ICD10CM	Observation
frailty_diagnosis_01_base	W01.0XXD	Fall on same level from slipping, tripping and stumbling without subsequent striking against object, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W01.10XA	Fall on same level from slipping, tripping and stumbling with subsequent striking against unspecified object, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W01.10XS	Fall on same level from slipping, tripping and stumbling with subsequent striking against unspecified object, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W01.110D	Fall on same level from slipping, tripping and stumbling with subsequent striking against sharp glass, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W01.111A	Fall on same level from slipping, tripping and stumbling with subsequent striking against power tool or machine, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W01.111S	Fall on same level from slipping, tripping and stumbling with subsequent striking against power tool or machine, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W01.118D	Fall on same level from slipping, tripping and stumbling with subsequent striking against other sharp object, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W01.119S	Fall on same level from slipping, tripping and stumbling with subsequent striking against unspecified sharp object, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W01.190D	Fall on same level from slipping, tripping and stumbling with subsequent striking against furniture, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W01.198A	Fall on same level from slipping, tripping and stumbling with subsequent striking against other object, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W01.198S	Fall on same level from slipping, tripping and stumbling with subsequent striking against other object, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W06.XXXD	Fall from bed, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W07.XXXA	Fall from chair, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W07.XXXS	Fall from chair, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W08.XXXD	Fall from other furniture, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W10.0XXA	Fall (on)(from) escalator, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W10.0XXS	Fall (on)(from) escalator, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W10.1XXD	Fall (on)(from) sidewalk curb, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W10.2XXA	Fall (on)(from) incline, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W10.2XXS	Fall (on)(from) incline, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W10.8XXD	Fall (on) (from) other stairs and steps, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W10.9XXA	Fall (on) (from) unspecified stairs and steps, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W10.9XXS	Fall (on) (from) unspecified stairs and steps, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W18.00XD	Striking against unspecified object with subsequent fall, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.02XA	Striking against glass with subsequent fall, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.02XS	Striking against glass with subsequent fall, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W18.09XD	Striking against other object with subsequent fall, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.11XA	Fall from or off toilet without subsequent striking against object, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.11XS	Fall from or off toilet without subsequent striking against object, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W18.12XD	Fall from or off toilet with subsequent striking against object, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.2XXA	Fall in (into) shower or empty bathtub, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.2XXS	Fall in (into) shower or empty bathtub, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W18.30XD	Fall on same level, unspecified, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.31XA	Fall on same level due to stepping on an object, initial encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W18.31XS	Fall on same level due to stepping on an object, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	W18.39XD	Other fall on same level, subsequent encounter	ICD10CM	Observation
frailty_diagnosis_01_base	W19.XXXS	Unspecified fall, sequela	ICD10CM	Condition
frailty_diagnosis_01_base	Z59.3	Problems related to living in residential institution	ICD10CM	Observation
frailty_diagnosis_01_base	Z74.01	Bed confinement status	ICD10CM	Observation
frailty_diagnosis_01_base	Z74.1	Need for assistance with personal care	ICD10CM	Observation
frailty_diagnosis_01_base	Z74.3	Need for continuous supervision	ICD10CM	Observation
frailty_diagnosis_01_base	Z74.9	Problem related to care provider dependency, unspecified	ICD10CM	Observation
frailty_diagnosis_01_base	Z99.11	Dependence on respirator [ventilator] status	ICD10CM	Condition
frailty_diagnosis_01_base	Z99.81	Dependence on supplemental oxygen	ICD10CM	Condition
frailty_diagnosis_01_base	10637071000119109	Pressure injury of buttock stage II (disorder)	SNOMED	Condition
frailty_diagnosis_01_base	10637151000119101	Pressure injury of buttock stage IV (disorder)	SNOMED	Condition
frailty_diagnosis_01_base	138371000119104	Paresis as late effect of poliomyelitis (disorder)	SNOMED	Condition
frailty_diagnosis_01_base	20902002	Fall from bed (event)	SNOMED	Observation
frailty_diagnosis_01_base	214437002	Noncollision motor vehicle traffic accident involving fall down stairs of motor bus while boarding or alighting, driver of motor vehicle injured (even	SNOMED	Observation
frailty_diagnosis_01_base	214439004	Noncollision motor vehicle traffic accident involving fall down stairs of motor bus while boarding or alighting, motor cyclist injured (event)	SNOMED	Observation
frailty_diagnosis_01_base	214442005	Noncollision motor vehicle traffic accident involving fall down stairs of motor bus while boarding or alighting, rider of animal or occupant of animal	SNOMED	Observation
frailty_diagnosis_01_base	214444006	Noncollision motor vehicle traffic accident involving fall down stairs of motor bus while boarding or alighting, pedestrian injured (event)	SNOMED	Observation
frailty_diagnosis_01_base	217083007	Fall on or from stairs or steps (event)	SNOMED	Observation
frailty_diagnosis_01_base	217086004	Fall from escalator (event)	SNOMED	Observation
frailty_diagnosis_01_base	217090002	Fall from stairs (event)	SNOMED	Observation
frailty_diagnosis_01_base	217093000	Fall on steps (event)	SNOMED	Observation
frailty_diagnosis_01_base	217142006	Fall from chair or bed (event)	SNOMED	Observation
frailty_diagnosis_01_base	217155007	Fall on same level from slipping (event)	SNOMED	Observation
frailty_diagnosis_01_base	217157004	Fall on same level from stumbling (event)	SNOMED	Observation
frailty_diagnosis_01_base	217173005	Fall from bump against object (event)	SNOMED	Observation
frailty_diagnosis_01_base	225562005	Pressure injury of sacral region of back (disorder)	SNOMED	Condition
frailty_diagnosis_01_base	242109009	Fall down stairs of motor bus while boarding or alighting (event)	SNOMED	Observation
frailty_diagnosis_01_base	242390007	Fall due to polished surface (event)	SNOMED	Observation
frailty_diagnosis_01_base	242392004	Fall in bath or shower (event)	SNOMED	Observation
frailty_diagnosis_01_base	242396001	Fall due to uneven surface indoors (event)	SNOMED	Observation
frailty_diagnosis_01_base	242414001	Fall from stool (event)	SNOMED	Observation
frailty_diagnosis_01_base	269699007	Fall on same level from impact against object (event)	SNOMED	Observation
frailty_diagnosis_01_base	33036003	Fall on same level (event)	SNOMED	Observation
frailty_diagnosis_01_base	414190009	Fall on stairs (event)	SNOMED	Observation
frailty_diagnosis_01_base	428484005	Organic failure to thrive (disorder)	SNOMED	Condition
frailty_diagnosis_01_base	44188002	Fall in shower (event)	SNOMED	Observation
frailty_diagnosis_01_base	56307009	Fall from table (event)	SNOMED	Observation
frailty_diagnosis_01_base	699214007	Pressure injury of hip (disorder)	SNOMED	Condition
frailty_diagnosis_01_base	715504003	Spastic paraparesis co-occurrent with deafness (disorder)	SNOMED	Condition
frailty_diagnosis_01_base	74541001	Fall from bench (event)	SNOMED	Observation
frailty_diagnosis_01_base	763829004	Oculopharyngodistal myopathy (disorder)	SNOMED	Condition
frailty_diagnosis_01_base	83468000	Fall from chair (event)	SNOMED	Observation
frailty_diagnosis_01_base	90619006	Fall in bathtub (event)	SNOMED	Observation
frailty_diagnosis_01_base	L89.000	Pressure ulcer of unspecified elbow, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.002	Pressure ulcer of unspecified elbow, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.004	Pressure ulcer of unspecified elbow, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.009	Pressure ulcer of unspecified elbow, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.011	Pressure ulcer of right elbow, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.013	Pressure ulcer of right elbow, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.016	Pressure-induced deep tissue damage of right elbow	ICD10CM	Condition
frailty_diagnosis_01_base	L89.020	Pressure ulcer of left elbow, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.022	Pressure ulcer of left elbow, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.024	Pressure ulcer of left elbow, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.029	Pressure ulcer of left elbow, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.101	Pressure ulcer of unspecified part of back, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.103	Pressure ulcer of unspecified part of back, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.106	Pressure-induced deep tissue damage of unspecified part of back	ICD10CM	Condition
frailty_diagnosis_01_base	L89.110	Pressure ulcer of right upper back, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.112	Pressure ulcer of right upper back, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.114	Pressure ulcer of right upper back, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.119	Pressure ulcer of right upper back, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.121	Pressure ulcer of left upper back, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.123	Pressure ulcer of left upper back, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.126	Pressure-induced deep tissue damage of left upper back	ICD10CM	Condition
frailty_diagnosis_01_base	L89.130	Pressure ulcer of right lower back, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.132	Pressure ulcer of right lower back, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.134	Pressure ulcer of right lower back, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.139	Pressure ulcer of right lower back, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.141	Pressure ulcer of left lower back, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.143	Pressure ulcer of left lower back, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.146	Pressure-induced deep tissue damage of left lower back	ICD10CM	Condition
frailty_diagnosis_01_base	L89.150	Pressure ulcer of sacral region, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.152	Pressure ulcer of sacral region, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.154	Pressure ulcer of sacral region, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.159	Pressure ulcer of sacral region, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.200	Pressure ulcer of unspecified hip, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.202	Pressure ulcer of unspecified hip, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.204	Pressure ulcer of unspecified hip, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.209	Pressure ulcer of unspecified hip, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.211	Pressure ulcer of right hip, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.213	Pressure ulcer of right hip, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.216	Pressure-induced deep tissue damage of right hip	ICD10CM	Condition
frailty_diagnosis_01_base	L89.220	Pressure ulcer of left hip, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.222	Pressure ulcer of left hip, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.224	Pressure ulcer of left hip, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.229	Pressure ulcer of left hip, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.301	Pressure ulcer of unspecified buttock, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.303	Pressure ulcer of unspecified buttock, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.306	Pressure-induced deep tissue damage of unspecified buttock	ICD10CM	Condition
frailty_diagnosis_01_base	L89.310	Pressure ulcer of right buttock, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.312	Pressure ulcer of right buttock, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.314	Pressure ulcer of right buttock, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.319	Pressure ulcer of right buttock, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.321	Pressure ulcer of left buttock, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.323	Pressure ulcer of left buttock, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.326	Pressure-induced deep tissue damage of left buttock	ICD10CM	Condition
frailty_diagnosis_01_base	L89.40	Pressure ulcer of contiguous site of back, buttock and hip, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.42	Pressure ulcer of contiguous site of back, buttock and hip, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.44	Pressure ulcer of contiguous site of back, buttock and hip, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.46	Pressure-induced deep tissue damage of contiguous site of back, buttock and hip	ICD10CM	Condition
frailty_diagnosis_01_base	L89.501	Pressure ulcer of unspecified ankle, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.503	Pressure ulcer of unspecified ankle, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.506	Pressure-induced deep tissue damage of unspecified ankle	ICD10CM	Condition
frailty_diagnosis_01_base	L89.510	Pressure ulcer of right ankle, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.512	Pressure ulcer of right ankle, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.514	Pressure ulcer of right ankle, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.519	Pressure ulcer of right ankle, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.521	Pressure ulcer of left ankle, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.523	Pressure ulcer of left ankle, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.526	Pressure-induced deep tissue damage of left ankle	ICD10CM	Condition
frailty_diagnosis_01_base	L89.529	Pressure ulcer of left ankle, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.600	Pressure ulcer of unspecified heel, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.602	Pressure ulcer of unspecified heel, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.604	Pressure ulcer of unspecified heel, stage 4	ICD10CM	Condition
frailty_diagnosis_01_base	L89.609	Pressure ulcer of unspecified heel, unspecified stage	ICD10CM	Condition
frailty_diagnosis_01_base	L89.611	Pressure ulcer of right heel, stage 1	ICD10CM	Condition
frailty_diagnosis_01_base	L89.613	Pressure ulcer of right heel, stage 3	ICD10CM	Condition
frailty_diagnosis_01_base	L89.616	Pressure-induced deep tissue damage of right heel	ICD10CM	Condition
frailty_diagnosis_01_base	L89.620	Pressure ulcer of left heel, unstageable	ICD10CM	Condition
frailty_diagnosis_01_base	L89.622	Pressure ulcer of left heel, stage 2	ICD10CM	Condition
frailty_diagnosis_01_base	L89.624	Pressure ulcer of left heel, stage 4	ICD10CM	Condition
