code_set	concept_code	concept_name	vocabulary_id	domain_id
diabetes_01_base	82581000119105	Rubeosis iridis due to type 1 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	87921000119104	Cranial nerve palsy due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	97331000119101	Macular edema and retinopathy due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	9859006	Acanthosis nigricans due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	E10.10	Type 1 diabetes mellitus with ketoacidosis without coma	ICD10CM	Condition
diabetes_01_base	E10.11	Type 1 diabetes mellitus with ketoacidosis with coma	ICD10CM	Condition
diabetes_01_base	E10.21	Type 1 diabetes mellitus with diabetic nephropathy	ICD10CM	Condition
diabetes_01_base	E10.22	Type 1 diabetes mellitus with diabetic chronic kidney disease	ICD10CM	Condition
diabetes_01_base	E10.29	Type 1 diabetes mellitus with other diabetic kidney complication	ICD10CM	Condition
diabetes_01_base	E10.311	Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema	ICD10CM	Condition
diabetes_01_base	E10.319	Type 1 diabetes mellitus with unspecified diabetic retinopathy without macular edema	ICD10CM	Condition
diabetes_01_base	E10.3211	Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E10.3212	Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E10.3213	Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E10.3219	Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E10.3291	Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E10.3292	Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E10.3293	Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E10.3299	Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E10.3311	Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E10.3312	Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E10.3313	Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E10.3319	Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E10.3391	Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E10.3392	Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E10.3393	Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E10.3399	Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E10.3411	Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E10.3412	Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E10.3413	Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E10.3419	Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E10.3491	Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E10.3492	Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E10.3493	Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E10.3499	Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E10.3511	Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E10.3512	Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E10.3513	Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E10.3519	Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E10.3521	Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye	ICD10CM	Condition
diabetes_01_base	E10.3522	Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye	ICD10CM	Condition
diabetes_01_base	102781000119107	Sensory neuropathy due to type 1 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	104941000119109	Ischemia of retina due to type 1 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	104961000119108	Ischemia of retina due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	109171000119104	Retinal edema due to type 1 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	110181000119105	Peripheral sensory neuropathy due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	138881000119106	Mild nonproliferative retinopathy due to type 1 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	138891000119109	Moderate nonproliferative retinopathy due to type 1 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	138901000119108	Severe nonproliferative retinopathy due to diabetes mellitus type 1 (disorder)	SNOMED	Condition
diabetes_01_base	138911000119106	Mild nonproliferative retinopathy due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	138921000119104	Moderate nonproliferative retinopathy due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	138941000119105	Severe nonproliferative retinopathy due to diabetes mellitus type 2 (disorder)	SNOMED	Condition
diabetes_01_base	1481000119100	Diabetes mellitus type 2 without retinopathy (disorder)	SNOMED	Condition
diabetes_01_base	1501000119109	Proliferative retinopathy due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	1511000119107	Peripheral neuropathy due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	1551000119108	Nonproliferative retinopathy due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	190330002	Hyperosmolar coma due to type 1 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	190331003	Hyperosmolar coma due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	190368000	Type I diabetes mellitus with ulcer (disorder)	SNOMED	Condition
diabetes_01_base	190372001	Type I diabetes mellitus maturity onset (disorder)	SNOMED	Condition
diabetes_01_base	190389009	Type II diabetes mellitus with ulcer (disorder)	SNOMED	Condition
diabetes_01_base	199229001	Pre-existing type 1 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	199230006	Pre-existing type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	23045005	Insulin dependent diabetes mellitus type IA (disorder)	SNOMED	Condition
diabetes_01_base	237599002	Insulin treated type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	237604008	Maturity onset diabetes of the young, type 2 (disorder)	SNOMED	Condition
diabetes_01_base	28032008	Insulin dependent diabetes mellitus type IB (disorder)	SNOMED	Condition
diabetes_01_base	28331000119107	Retinal edema due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	31211000119101	Peripheral angiopathy due to type 1 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	31321000119102	Diabetes mellitus type 1 without retinopathy (disorder)	SNOMED	Condition
diabetes_01_base	313436004	Type II diabetes mellitus without complication (disorder)	SNOMED	Condition
diabetes_01_base	314893005	Arthropathy due to type 1 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	314902007	Peripheral angiopathy due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	314903002	Arthropathy due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	359642000	Diabetes mellitus type 2 in nonobese (disorder)	SNOMED	Condition
diabetes_01_base	368101000119109	Periodontal disease co-occurrent and due to diabetes mellitus type 2 (disorder)	SNOMED	Condition
diabetes_01_base	368521000119107	Disorder of nerve co-occurrent and due to type 1 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	368581000119106	Neuropathy due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	41911000119107	Glaucoma due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	420279001	Renal disorder due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	420436000	Mononeuropathy due to type 2 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	420486006	Exudative maculopathy due to type 1 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	420789003	Retinopathy due to type 1 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	420918009	Mononeuropathy due to type 1 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	421075007	Ketoacidotic coma due to type 1 diabetes mellitus (disorder)	SNOMED	Condition
diabetes_01_base	E11.3211	Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E11.3212	Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E11.3213	Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E11.3219	Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E11.3291	Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E11.3292	Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E11.3293	Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E11.3299	Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E11.3311	Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E11.3312	Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E11.3313	Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E11.3319	Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E11.3391	Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E11.3392	Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E11.3393	Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E11.3399	Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E11.3411	Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E11.3412	Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E11.3413	Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E11.3419	Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E11.3491	Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E11.3492	Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E11.3493	Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E11.3499	Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E11.3511	Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E11.3512	Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E11.3513	Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E11.3519	Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E11.3521	Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye	ICD10CM	Condition
diabetes_01_base	E11.3522	Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye	ICD10CM	Condition
diabetes_01_base	E11.3523	Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral	ICD10CM	Condition
diabetes_01_base	E11.3529	Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye	ICD10CM	Condition
diabetes_01_base	E11.3531	Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye	ICD10CM	Condition
diabetes_01_base	E11.3532	Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye	ICD10CM	Condition
diabetes_01_base	E11.3533	Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral	ICD10CM	Condition
diabetes_01_base	E11.3539	Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye	ICD10CM	Condition
diabetes_01_base	E11.3541	Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye	ICD10CM	Condition
diabetes_01_base	E11.3542	Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye	ICD10CM	Condition
diabetes_01_base	E11.3543	Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral	ICD10CM	Condition
diabetes_01_base	E11.3549	Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye	ICD10CM	Condition
diabetes_01_base	E11.3551	Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, right eye	ICD10CM	Condition
diabetes_01_base	E11.3552	Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, left eye	ICD10CM	Condition
diabetes_01_base	E11.3553	Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, bilateral	ICD10CM	Condition
diabetes_01_base	E11.3559	Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye	ICD10CM	Condition
diabetes_01_base	E11.3591	Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E11.3592	Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E11.3593	Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E13.3312	Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E13.3313	Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E13.3319	Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E13.3391	Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E13.3392	Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E13.3393	Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E13.3399	Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E13.3411	Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E13.3412	Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E13.3413	Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E13.3419	Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E13.3491	Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E13.3492	Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E13.3493	Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E13.3499	Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E13.3511	Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E13.3512	Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E13.3513	Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E13.3519	Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E13.3521	Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye	ICD10CM	Condition
diabetes_01_base	E13.3522	Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye	ICD10CM	Condition
diabetes_01_base	E13.3523	Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral	ICD10CM	Condition
diabetes_01_base	E13.3529	Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye	ICD10CM	Condition
diabetes_01_base	E13.3531	Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye	ICD10CM	Condition
diabetes_01_base	E13.3532	Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye	ICD10CM	Condition
diabetes_01_base	E13.3533	Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral	ICD10CM	Condition
diabetes_01_base	E13.3539	Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye	ICD10CM	Condition
diabetes_01_base	E13.3541	Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye	ICD10CM	Condition
diabetes_01_base	E13.3542	Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye	ICD10CM	Condition
diabetes_01_base	E13.3543	Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral	ICD10CM	Condition
diabetes_01_base	E13.3549	Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye	ICD10CM	Condition
diabetes_01_base	E13.3551	Other specified diabetes mellitus with stable proliferative diabetic retinopathy, right eye	ICD10CM	Condition
diabetes_01_base	E13.3552	Other specified diabetes mellitus with stable proliferative diabetic retinopathy, left eye	ICD10CM	Condition
diabetes_01_base	E13.3553	Other specified diabetes mellitus with stable proliferative diabetic retinopathy, bilateral	ICD10CM	Condition
diabetes_01_base	E13.3559	Other specified diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye	ICD10CM	Condition
diabetes_01_base	E13.3591	Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye	ICD10CM	Condition
diabetes_01_base	E13.3592	Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye	ICD10CM	Condition
diabetes_01_base	E13.3593	Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral	ICD10CM	Condition
diabetes_01_base	E13.3599	Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye	ICD10CM	Condition
diabetes_01_base	E13.36	Other specified diabetes mellitus with diabetic cataract	ICD10CM	Condition
diabetes_01_base	E13.37X1	Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, right eye	ICD10CM	Condition
diabetes_01_base	E13.37X2	Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, left eye	ICD10CM	Condition
diabetes_01_base	E13.37X3	Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral	ICD10CM	Condition
diabetes_01_base	E13.37X9	Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye	ICD10CM	Condition
diabetes_01_base	E13.39	Other specified diabetes mellitus with other diabetic ophthalmic complication	ICD10CM	Condition
diabetes_01_base	E13.40	Other specified diabetes mellitus with diabetic neuropathy, unspecified	ICD10CM	Condition
diabetes_01_base	O24.82	Other pre-existing diabetes mellitus in childbirth	ICD10CM	Condition
diabetes_01_base	O24.83	Other pre-existing diabetes mellitus in the puerperium	ICD10CM	Condition
diabetes_01_base	E13.41	Other specified diabetes mellitus with diabetic mononeuropathy	ICD10CM	Condition
diabetes_01_base	E13.42	Other specified diabetes mellitus with diabetic polyneuropathy	ICD10CM	Condition
diabetes_01_base	E13.43	Other specified diabetes mellitus with diabetic autonomic (poly)neuropathy	ICD10CM	Condition
diabetes_01_base	E13.44	Other specified diabetes mellitus with diabetic amyotrophy	ICD10CM	Condition
diabetes_01_base	E13.49	Other specified diabetes mellitus with other diabetic neurological complication	ICD10CM	Condition
diabetes_01_base	E13.51	Other specified diabetes mellitus with diabetic peripheral angiopathy without gangrene	ICD10CM	Condition
diabetes_01_base	E13.52	Other specified diabetes mellitus with diabetic peripheral angiopathy with gangrene	ICD10CM	Condition
diabetes_01_base	E13.59	Other specified diabetes mellitus with other circulatory complications	ICD10CM	Condition
diabetes_01_base	E13.610	Other specified diabetes mellitus with diabetic neuropathic arthropathy	ICD10CM	Condition
diabetes_01_base	E13.618	Other specified diabetes mellitus with other diabetic arthropathy	ICD10CM	Condition
