code_set	concept_code	concept_name	vocabulary_id	domain_id
acute_inpatient_01_base	15584006	Hospital admission, elective, with partial pre-admission work-up (procedure)	SNOMED	Observation
acute_inpatient_01_base	183450002	Admission to burn unit (procedure)	SNOMED	Observation
acute_inpatient_01_base	183481006	Non-urgent hospital admission (procedure)	SNOMED	Observation
acute_inpatient_01_base	183488000	Non-urgent surgical admission (procedure)	SNOMED	Observation
acute_inpatient_01_base	183491000	Non-urgent geriatric admission (procedure)	SNOMED	Observation
acute_inpatient_01_base	183493002	Non-urgent gynecological admission (procedure)	SNOMED	Observation
acute_inpatient_01_base	183495009	Non-urgent orthopedic admission (procedure)	SNOMED	Observation
acute_inpatient_01_base	183497001	Non-urgent trauma admission (procedure)	SNOMED	Observation
acute_inpatient_01_base	183499003	Non-urgent rheumatology admission (procedure)	SNOMED	Observation
acute_inpatient_01_base	183501006	Non-urgent neurology admission (procedure)	SNOMED	Observation
acute_inpatient_01_base	183503009	Non-urgent radiotherapy admission (procedure)	SNOMED	Observation
acute_inpatient_01_base	183505002	Non-urgent plastic surgery admission (procedure)	SNOMED	Observation
acute_inpatient_01_base	183507005	Non-urgent respiratory admission (procedure)	SNOMED	Observation
acute_inpatient_01_base	183509008	Non-urgent renal medicine admission (procedure)	SNOMED	Observation
acute_inpatient_01_base	183511004	Non-urgent cardiothoracic admission (procedure)	SNOMED	Observation
acute_inpatient_01_base	19951005	Hospital admission, emergency, from emergency room, medical nature (procedure)	SNOMED	Observation
acute_inpatient_01_base	235313004	Non-emergency appendectomy (procedure)	SNOMED	Procedure
acute_inpatient_01_base	304566005	Admission for treatment (procedure)	SNOMED	Observation
acute_inpatient_01_base	305338009	Admission to general practice hospital (procedure)	SNOMED	Observation
acute_inpatient_01_base	305341000	Admission to tertiary referral hospital (procedure)	SNOMED	Observation
acute_inpatient_01_base	305350003	Admission to anesthetic department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305355008	Admission to clinical allergy department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305357000	Admission to cardiology department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305361006	Admission to clinical immunology department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305363009	Admission to clinical pharmacology department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305365002	Admission to dermatology department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305367005	Admission to gastroenterology department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305369008	Admission to genetics department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305371008	Admission to clinical cytogenetics department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305374000	Admission to genitourinary medicine department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305376003	Admission to infectious diseases department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305378002	Admission to nephrology department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305382000	Admission to rehabilitation department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305384004	Admission to obstetrics and gynecology department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305386002	Admission to obstetrics department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305388001	Admission to special care baby unit (procedure)	SNOMED	Observation
acute_inpatient_01_base	305390000	Admission to pediatric oncology department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305392008	Admission to pathology department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305394009	Admission to chemical pathology department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305396006	Admission to hematology department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305399004	Admission to neuropathology department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305401005	Admission to child and adolescent psychiatry department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305403008	Admission to psychogeriatric department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305406000	Admission to radiology department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305408004	Admission to surgical department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305410002	Admission to cardiothoracic surgery department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305412005	Admission to cardiac surgery department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305414006	Admission to orthodontics department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305416008	Admission to restorative dentistry department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305418009	Admission to endocrine surgery department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305420007	Admission to general gastrointestinal surgery department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305422004	Admission to colorectal surgery department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305424003	Admission to hepatobiliary surgical department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305426001	Admission to ophthalmology department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305428000	Admission to orthopedic department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305430003	Admission to pediatric surgical department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305432006	Admission to surgical transplant department (procedure)	SNOMED	Observation
acute_inpatient_01_base	305434007	Admission to urology department (procedure)	SNOMED	Observation
acute_inpatient_01_base	306732000	Admission to general dental surgery department (procedure)	SNOMED	Observation
acute_inpatient_01_base	306967009	Admission to hand surgery department (procedure)	SNOMED	Observation
acute_inpatient_01_base	308252005	Admission to radiotherapy department (procedure)	SNOMED	Observation
acute_inpatient_01_base	310361003	Non-urgent cardiological admission (procedure)	SNOMED	Observation
acute_inpatient_01_base	32485007	Hospital admission (procedure)	SNOMED	Observation
acute_inpatient_01_base	397769005	Unexpected admission to high dependency unit (procedure)	SNOMED	Observation
acute_inpatient_01_base	432621000124105	Hospital admission from dialysis facility (procedure)	SNOMED	Observation
acute_inpatient_01_base	447941000124106	Hospital admission of newborn (procedure)	SNOMED	Observation
acute_inpatient_01_base	448431000124108	Hospital admission, transfer from assisted living facility (procedure)	SNOMED	Observation
acute_inpatient_01_base	448851000124103	Hospital admission from observation unit (procedure)	SNOMED	Observation
acute_inpatient_01_base	47348005	Hospital admission, mother, for observation, delivered outside of hospital (procedure)	SNOMED	Observation
acute_inpatient_01_base	50699000	Hospital admission, short-term (procedure)	SNOMED	Observation
acute_inpatient_01_base	51501005	Hospital admission, parent, for in-hospital child care (procedure)	SNOMED	Observation
acute_inpatient_01_base	52748007	Involuntary hospital admission (procedure)	SNOMED	Observation
acute_inpatient_01_base	63551005	Hospital admission, from remote area, by means of special transportation (procedure)	SNOMED	Observation
acute_inpatient_01_base	70755000	Hospital admission, by legal authority (commitment) (procedure)	SNOMED	Observation
acute_inpatient_01_base	73607007	Hospital admission, emergency, from emergency room (procedure)	SNOMED	Observation
acute_inpatient_01_base	76464004	Hospital admission, for observation (procedure)	SNOMED	Observation
acute_inpatient_01_base	81672003	Hospital admission, elective, without pre-admission work-up (procedure)	SNOMED	Observation
acute_inpatient_01_base	8715000	Hospital admission, elective (procedure)	SNOMED	Observation
