code_set	concept_code	concept_name	vocabulary_id	domain_id
bipolar_01_base	53607008	Depressed bipolar I disorder in remission (disorder)	SNOMED	Condition
bipolar_01_base	54761006	Severe depressed bipolar I disorder with psychotic features, mood-congruent (disorder)	SNOMED	Condition
bipolar_01_base	55516002	Bipolar I disorder, most recent episode manic with postpartum onset (disorder)	SNOMED	Condition
bipolar_01_base	5703000	Bipolar disorder in partial remission (disorder)	SNOMED	Condition
bipolar_01_base	59617007	Severe depressed bipolar I disorder with psychotic features (disorder)	SNOMED	Condition
bipolar_01_base	61403008	Severe depressed bipolar I disorder without psychotic features (disorder)	SNOMED	Condition
bipolar_01_base	63249007	Manic bipolar I disorder in partial remission (disorder)	SNOMED	Condition
bipolar_01_base	64731001	Severe mixed bipolar I disorder with psychotic features, mood-congruent (disorder)	SNOMED	Condition
bipolar_01_base	65042007	Bipolar I disorder, most recent episode mixed with postpartum onset (disorder)	SNOMED	Condition
bipolar_01_base	66631006	Moderate depressed bipolar I disorder (disorder)	SNOMED	Condition
bipolar_01_base	67002003	Severe bipolar II disorder, most recent episode major depressive, in partial remission (disorder)	SNOMED	Condition
bipolar_01_base	68569003	Manic bipolar I disorder (disorder)	SNOMED	Condition
bipolar_01_base	70546001	Severe bipolar disorder with psychotic features, mood-congruent (disorder)	SNOMED	Condition
bipolar_01_base	71294008	Mild bipolar II disorder, most recent episode major depressive (disorder)	SNOMED	Condition
bipolar_01_base	71984005	Mild manic bipolar I disorder (disorder)	SNOMED	Condition
bipolar_01_base	723903001	Bipolar type I disorder currently in full remission (disorder)	SNOMED	Condition
bipolar_01_base	723905008	Bipolar type II disorder currently in full remission (disorder)	SNOMED	Condition
bipolar_01_base	73471000	Bipolar I disorder, most recent episode mixed with catatonic features (disorder)	SNOMED	Condition
bipolar_01_base	74686005	Mild depressed bipolar I disorder (disorder)	SNOMED	Condition
bipolar_01_base	75360000	Bipolar I disorder, single manic episode, in remission (disorder)	SNOMED	Condition
bipolar_01_base	75752004	Bipolar I disorder, most recent episode depressed with melancholic features (disorder)	SNOMED	Condition
bipolar_01_base	765176007	Psychosis and severe depression co-occurrent and due to bipolar affective disorder (disorder)	SNOMED	Condition
bipolar_01_base	767631007	Bipolar disorder, most recent episode depression (disorder)	SNOMED	Condition
bipolar_01_base	767632000	Bipolar disorder, most recent episode manic (disorder)	SNOMED	Condition
bipolar_01_base	767633005	Bipolar affective disorder, most recent episode mixed (disorder)	SNOMED	Condition
bipolar_01_base	767635003	Bipolar I disorder, most recent episode manic (disorder)	SNOMED	Condition
bipolar_01_base	767636002	Bipolar I disorder, most recent episode depression (disorder)	SNOMED	Condition
bipolar_01_base	78269000	Bipolar I disorder, single manic episode, in partial remission (disorder)	SNOMED	Condition
bipolar_01_base	78640000	Severe manic bipolar I disorder with psychotic features, mood-congruent (disorder)	SNOMED	Condition
bipolar_01_base	789061003	Rapid cycling bipolar II disorder (disorder)	SNOMED	Condition
bipolar_01_base	79584002	Moderate bipolar disorder (disorder)	SNOMED	Condition
bipolar_01_base	81319007	Severe bipolar II disorder, most recent episode major depressive without psychotic features (disorder)	SNOMED	Condition
bipolar_01_base	82998009	Moderate manic bipolar I disorder (disorder)	SNOMED	Condition
bipolar_01_base	83225003	Bipolar II disorder (disorder)	SNOMED	Condition
bipolar_01_base	85248005	Bipolar disorder in remission (disorder)	SNOMED	Condition
bipolar_01_base	86058007	Severe bipolar I disorder, single manic episode with psychotic features, mood-incongruent (disorder)	SNOMED	Condition
bipolar_01_base	87203005	Bipolar I disorder, most recent episode depressed with postpartum onset (disorder)	SNOMED	Condition
bipolar_01_base	87950005	Bipolar I disorder, single manic episode with catatonic features (disorder)	SNOMED	Condition
bipolar_01_base	9340000	Bipolar I disorder, single manic episode (disorder)	SNOMED	Condition
bipolar_01_base	F30.10	Manic episode without psychotic symptoms, unspecified	ICD10CM	Condition
bipolar_01_base	F30.11	Manic episode without psychotic symptoms, mild	ICD10CM	Condition
bipolar_01_base	F30.12	Manic episode without psychotic symptoms, moderate	ICD10CM	Condition
bipolar_01_base	F30.13	Manic episode, severe, without psychotic symptoms	ICD10CM	Condition
bipolar_01_base	F30.2	Manic episode, severe with psychotic symptoms	ICD10CM	Condition
bipolar_01_base	F30.3	Manic episode in partial remission	ICD10CM	Condition
bipolar_01_base	F30.4	Manic episode in full remission	ICD10CM	Condition
bipolar_01_base	F30.8	Other manic episodes	ICD10CM	Condition
bipolar_01_base	F30.9	Manic episode, unspecified	ICD10CM	Condition
bipolar_01_base	F31.0	Bipolar disorder, current episode hypomanic	ICD10CM	Condition
bipolar_01_base	F31.10	Bipolar disorder, current episode manic without psychotic features, unspecified	ICD10CM	Condition
bipolar_01_base	F31.11	Bipolar disorder, current episode manic without psychotic features, mild	ICD10CM	Condition
bipolar_01_base	F31.12	Bipolar disorder, current episode manic without psychotic features, moderate	ICD10CM	Condition
bipolar_01_base	F31.13	Bipolar disorder, current episode manic without psychotic features, severe	ICD10CM	Condition
bipolar_01_base	F31.2	Bipolar disorder, current episode manic severe with psychotic features	ICD10CM	Condition
bipolar_01_base	F31.30	Bipolar disorder, current episode depressed, mild or moderate severity, unspecified	ICD10CM	Condition
bipolar_01_base	F31.31	Bipolar disorder, current episode depressed, mild	ICD10CM	Condition
bipolar_01_base	F31.32	Bipolar disorder, current episode depressed, moderate	ICD10CM	Condition
bipolar_01_base	F31.4	Bipolar disorder, current episode depressed, severe, without psychotic features	ICD10CM	Condition
bipolar_01_base	F31.5	Bipolar disorder, current episode depressed, severe, with psychotic features	ICD10CM	Condition
bipolar_01_base	F31.60	Bipolar disorder, current episode mixed, unspecified	ICD10CM	Condition
bipolar_01_base	F31.61	Bipolar disorder, current episode mixed, mild	ICD10CM	Condition
bipolar_01_base	F31.62	Bipolar disorder, current episode mixed, moderate	ICD10CM	Condition
bipolar_01_base	F31.63	Bipolar disorder, current episode mixed, severe, without psychotic features	ICD10CM	Condition
bipolar_01_base	F31.64	Bipolar disorder, current episode mixed, severe, with psychotic features	ICD10CM	Condition
bipolar_01_base	F31.70	Bipolar disorder, currently in remission, most recent episode unspecified	ICD10CM	Condition
bipolar_01_base	F31.71	Bipolar disorder, in partial remission, most recent episode hypomanic	ICD10CM	Condition
bipolar_01_base	F31.72	Bipolar disorder, in full remission, most recent episode hypomanic	ICD10CM	Condition
bipolar_01_base	F31.73	Bipolar disorder, in partial remission, most recent episode manic	ICD10CM	Condition
bipolar_01_base	F31.74	Bipolar disorder, in full remission, most recent episode manic	ICD10CM	Condition
bipolar_01_base	F31.75	Bipolar disorder, in partial remission, most recent episode depressed	ICD10CM	Condition
bipolar_01_base	F31.76	Bipolar disorder, in full remission, most recent episode depressed	ICD10CM	Condition
bipolar_01_base	F31.77	Bipolar disorder, in partial remission, most recent episode mixed	ICD10CM	Condition
bipolar_01_base	F31.78	Bipolar disorder, in full remission, most recent episode mixed	ICD10CM	Condition
bipolar_01_base	F31.81	Bipolar II disorder	ICD10CM	Condition
bipolar_01_base	F31.89	Other bipolar disorder	ICD10CM	Condition
bipolar_01_base	F31.9	Bipolar disorder, unspecified	ICD10CM	Condition
