code_set	concept_code	concept_name	concept_id	vocabulary_id	domain_id
colon_neoplasm_01	276822007	Malignant melanoma of rectum	4171274	SNOMED	Condition
colon_neoplasm_01	285312008	Carcinoma of sigmoid colon	4115028	SNOMED	Condition
colon_neoplasm_01	301756000	Adenocarcinoma of sigmoid colon	4200514	SNOMED	Condition
colon_neoplasm_01	312111009	Carcinoma of ascending colon	4207182	SNOMED	Condition
colon_neoplasm_01	312112002	Carcinoma of transverse colon	4193871	SNOMED	Condition
colon_neoplasm_01	312113007	Carcinoma of descending colon	4193165	SNOMED	Condition
colon_neoplasm_01	312114001	Carcinoma of hepatic flexure	4207183	SNOMED	Condition
colon_neoplasm_01	312115000	Carcinoma of splenic flexure	4193872	SNOMED	Condition
colon_neoplasm_01	314965007	Local recurrence of malignant tumor of colon	4201482	SNOMED	Condition
colon_neoplasm_01	314966008	Local recurrence of malignant tumor of rectum	4196256	SNOMED	Condition
colon_neoplasm_01	315058005	HNPCC - hereditary nonpolyposis colon cancer	4198567	SNOMED	Condition
colon_neoplasm_01	363351006	Malignant tumor of rectum	443390	SNOMED	Condition
colon_neoplasm_01	363406005	Malignant tumor of colon	4180790	SNOMED	Condition
colon_neoplasm_01	363407001	Malignant tumor of hepatic flexure	4180791	SNOMED	Condition
colon_neoplasm_01	363408006	Malignant tumor of transverse colon	443384	SNOMED	Condition
colon_neoplasm_01	363409003	Malignant tumor of descending colon	443382	SNOMED	Condition
colon_neoplasm_01	363410008	Malignant tumor of sigmoid colon	443381	SNOMED	Condition
colon_neoplasm_01	363412000	Malignant tumor of ascending colon	435754	SNOMED	Condition
colon_neoplasm_01	363413005	Malignant tumor of splenic flexure	4181344	SNOMED	Condition
colon_neoplasm_01	363414004	Malignant tumor of rectosigmoid junction	4180792	SNOMED	Condition
colon_neoplasm_01	363510005	Malignant tumor of large intestine	443396	SNOMED	Condition
colon_neoplasm_01	369448007	Malignant tumor involving rectum by direct extension from endometrium	4283611	SNOMED	Condition
colon_neoplasm_01	369449004	Malignant tumor involving rectum by direct extension from fallopian tube	4289245	SNOMED	Condition
colon_neoplasm_01	369450004	Malignant tumor involving rectum by direct extension from ovary	4289090	SNOMED	Condition
colon_neoplasm_01	369451000	Malignant tumor involving rectum by direct extension from prostate	4289246	SNOMED	Condition
colon_neoplasm_01	369452007	Malignant tumor involving rectum by direct extension from uterine cervix	4289247	SNOMED	Condition
colon_neoplasm_01	369453002	Malignant tumor involving rectum by direct extension from uterus	4289091	SNOMED	Condition
colon_neoplasm_01	369454008	Malignant tumor involving rectum by direct extension from vagina	4289092	SNOMED	Condition
colon_neoplasm_01	422375001	Carcinoma of colon, stage III	4310858	SNOMED	Condition
colon_neoplasm_01	422581008	Carcinoma of colon, stage II	4307687	SNOMED	Condition
colon_neoplasm_01	422985007	Carcinoma of colon, stage IV	4312001	SNOMED	Condition
colon_neoplasm_01	425178004	Adenocarcinoma of rectosigmoid junction	4322376	SNOMED	Condition
colon_neoplasm_01	425213009	Carcinoma of colon, stage I	4312240	SNOMED	Condition
colon_neoplasm_01	429084005	History of malignant neoplasm of rectum	4324189	SNOMED	Observation
colon_neoplasm_01	429699009	History of malignant neoplasm of colon	4327107	SNOMED	Observation
colon_neoplasm_01	443488001	Malignant neoplasm of anorectum	40481902	SNOMED	Condition
colon_neoplasm_01	447886005	Anorectal adenocarcinoma	40487050	SNOMED	Condition
colon_neoplasm_01	448994001	Carcinoma of upper rectum	40492939	SNOMED	Condition
colon_neoplasm_01	449218003	Lymphoma of sigmoid colon	40486168	SNOMED	Condition
colon_neoplasm_01	681601000119101	Primary adenocarcinoma of ascending colon	36713361	SNOMED	Condition
colon_neoplasm_01	681651000119102	Primary adenocarcinoma of descending colon	37208245	SNOMED	Condition
colon_neoplasm_01	721695008	Primary adenocarcinoma of ascending colon and right flexure	36715911	SNOMED	Condition
colon_neoplasm_01	721696009	Primary adenocarcinoma of transverse colon	36715912	SNOMED	Condition
colon_neoplasm_01	721697000	Primary neuroendocrine carcinoma of colon	36717181	SNOMED	Condition
colon_neoplasm_01	721698005	Primary malignant neuroendocrine neoplasm of colon	36715913	SNOMED	Condition
colon_neoplasm_01	721699002	Primary adenocarcinoma of descending colon and splenic flexure	36717495	SNOMED	Condition
colon_neoplasm_01	721700001	Primary malignant neuroendocrine neoplasm of rectum	36715914	SNOMED	Condition
colon_neoplasm_01	721701002	Primary neuroendocrine carcinoma of rectum	36717182	SNOMED	Condition
colon_neoplasm_01	737058005	Microsatellite instability-high colorectal cancer	42537577	SNOMED	Condition
colon_neoplasm_01	766979005	Squamous cell carcinoma of rectum	35624314	SNOMED	Condition
colon_neoplasm_01	766981007	Squamous cell carcinoma of colon	35624316	SNOMED	Condition
colon_neoplasm_01	93683002	Primary malignant neoplasm of ascending colon	4247719	SNOMED	Condition
colon_neoplasm_01	93761005	Primary malignant neoplasm of colon	197500	SNOMED	Condition
colon_neoplasm_01	93771007	Primary malignant neoplasm of descending colon	441800	SNOMED	Condition
colon_neoplasm_01	93826009	Primary malignant neoplasm of hepatic flexure of colon	438979	SNOMED	Condition
colon_neoplasm_01	93980002	Primary malignant neoplasm of rectosigmoid junction	438699	SNOMED	Condition
colon_neoplasm_01	93984006	Primary malignant neoplasm of rectum	74582	SNOMED	Condition
colon_neoplasm_01	94006002	Primary malignant neoplasm of sigmoid colon	436635	SNOMED	Condition
colon_neoplasm_01	94072004	Primary malignant neoplasm of splenic flexure of colon	437798	SNOMED	Condition
colon_neoplasm_01	94105000	Primary malignant neoplasm of transverse colon	432257	SNOMED	Condition
colon_neoplasm_01	94179005	Metastatic malignant neoplasm to ascending colon	4312150	SNOMED	Condition
colon_neoplasm_01	94260004	Metastatic malignant neoplasm to colon	4311765	SNOMED	Condition
colon_neoplasm_01	94271003	Metastatic malignant neoplasm to descending colon	4311875	SNOMED	Condition
colon_neoplasm_01	94328005	Metastatic malignant neoplasm to hepatic flexure of colon	4312018	SNOMED	Condition
colon_neoplasm_01	94509004	Metastatic malignant neoplasm to rectosigmoid junction	4311322	SNOMED	Condition
colon_neoplasm_01	94513006	Metastatic malignant neoplasm to rectum	442174	SNOMED	Condition
colon_neoplasm_01	94538001	Metastatic malignant neoplasm to sigmoid colon	4315677	SNOMED	Condition
colon_neoplasm_01	94604000	Metastatic malignant neoplasm to splenic flexure of colon	4314052	SNOMED	Condition
colon_neoplasm_01	94643001	Metastatic malignant neoplasm to transverse colon	4314068	SNOMED	Condition
colon_neoplasm_01	96281000119107	Overlapping malignant neoplasm of colon and rectum	37018659	SNOMED	Condition
colon_neoplasm_01	C18.0	Malignant neoplasm of cecum	35206130	ICD10CM	Condition
colon_neoplasm_01	C18.1	Malignant neoplasm of appendix	35206131	ICD10CM	Condition
colon_neoplasm_01	C18.2	Malignant neoplasm of ascending colon	35206132	ICD10CM	Condition
colon_neoplasm_01	C18.3	Malignant neoplasm of hepatic flexure	35206133	ICD10CM	Condition
colon_neoplasm_01	C18.4	Malignant neoplasm of transverse colon	35206134	ICD10CM	Condition
colon_neoplasm_01	C18.5	Malignant neoplasm of splenic flexure	35206135	ICD10CM	Condition
colon_neoplasm_01	C18.6	Malignant neoplasm of descending colon	35206136	ICD10CM	Condition
colon_neoplasm_01	C18.7	Malignant neoplasm of sigmoid colon	35206137	ICD10CM	Condition
colon_neoplasm_01	C18.8	Malignant neoplasm of overlapping sites of colon	35206138	ICD10CM	Condition
colon_neoplasm_01	C18.9	Malignant neoplasm of colon, unspecified	35206139	ICD10CM	Condition
colon_neoplasm_01	C19	Malignant neoplasm of rectosigmoid junction	35206140	ICD10CM	Condition
colon_neoplasm_01	C20	Malignant neoplasm of rectum	35206141	ICD10CM	Condition
colon_neoplasm_01	C21.2	Malignant neoplasm of cloacogenic zone	35206144	ICD10CM	Condition
colon_neoplasm_01	C21.8	Malignant neoplasm of overlapping sites of rectum, anus and anal canal	35206145	ICD10CM	Condition
colon_neoplasm_01	C78.5	Secondary malignant neoplasm of large intestine and rectum	35206330	ICD10CM	Condition
colon_neoplasm_01	V10.05	Personal history of malignant neoplasm of large intestine	44833044	ICD9CM	Observation
colon_neoplasm_01	V10.06	Personal history of malignant neoplasm of rectum, rectosigmoid junction, and anus	44823786	ICD9CM	Observation
colon_neoplasm_01	Z85.038	Personal history of other malignant neoplasm of large intestine	45585860	ICD10CM	Observation
colon_neoplasm_01	Z85.048	Personal history of other malignant neoplasm of rectum, rectosigmoid junction, and anus	45542469	ICD10CM	Observation
